Ewe/V	I/mA
-0.714728	-0.00078723894
-0.71459436	-0.00076019432
-0.71413618	-0.00074358576
-0.71405983	-0.00064100715
-0.71373534	-0.00052436528
-0.71350628	-0.00053384685
-0.71323901	-0.00060002657
-0.71306717	-0.00053798308
-0.71295267	-0.00050374778
-0.71274269	-0.00047549407
-0.7125327	-0.00058908149
-0.71247542	-0.00051921088
-0.71218908	-0.00068676029
-0.71196002	-0.00052506529
-0.7120173	-0.00047307598
-0.71163547	-0.00061434432
-0.71148276	-0.00045016763
-0.71134913	-0.00043852255
-0.7112155	-0.00048370293
-0.71108192	-0.00043050462
-0.71091008	-0.00049515715
-0.71071917	-0.00054587371
-0.71058559	-0.00047530318
-0.71049011	-0.00058628159
-0.71012741	-0.00048567561
-0.71014649	-0.00040390543
-0.7099365	-0.00043406812
-0.70974565	-0.00048083937
-0.70949745	-0.00039849652
-0.70938295	-0.00047956672
-0.70923024	-0.0003782608
-0.70913476	-0.00048523015
-0.70888662	-0.00041955948
-0.70884842	-0.00043158635
-0.70858115	-0.000443486
-0.70844758	-0.00031469003
-0.70812303	-0.0003481617
-0.7081421	-0.00048764827
-0.70791304	-0.0003257624
-0.70776033	-0.00041504146
-0.70764577	-0.00030355403
-0.70751214	-0.00039620569
-0.70728308	-0.00027892753
-0.70714945	-0.00037857896
-0.70693946	-0.00027300953
-0.70672947	-0.00027237317
-0.70644313	-0.00014981338
-0.70642406	-0.00026887329
-0.70627135	-0.00027504584
-0.70604229	-0.00019919364
-0.70590866	-0.00029159078
-0.70573688	-0.00016094939
-0.70545053	-0.00021452954
-0.70550776	-0.00022286562
-0.70522141	-0.0003001178
-0.704916	-8.2742743e-05
-0.704916	-0.00012289603
-0.70470601	-0.00018493955
-0.70453423	-0.0001580222
-0.7045151	-0.00010978735
-0.70417154	-0.00010997825
-0.70396155	-0.00025385557
-0.70401877	-0.00024125597
-0.70371336	-0.00020759337
-0.70350337	-0.00017545803
-0.70344609	-0.00013352298
-0.70321703	-0.00026600974
-0.70294976	-0.00024602856
-0.70287341	-0.00028140927
-0.70275891	-0.00020472983
-0.70254892	-0.00023686521
-0.70247257	-0.00031042655
-0.70222437	-0.0002380106
-0.70209074	-0.00016088576
-0.70195717	-9.6424134e-05
-0.70161355	-0.00020886608
-0.70151806	-0.00016839462
-0.70151806	-0.00015064063
-0.70123172	-0.00021618401
-0.70102173	-0.00016903096
-0.70098358	-0.00019423018
-0.70079267	-0.00030749934
-0.7005254	-0.00010819648
-0.70042998	-0.00017316718
-0.70023906	-0.00028172744
-0.69987637	-0.00013498656
-0.69991457	-9.6233227e-05
-0.69976187	-0.00018672131
-0.69953281	-0.00018805763
-0.69928461	-0.00020084814
-0.69932282	-8.7260778e-05
-0.69913191	-0.0001126509
-0.69894099	-7.930649e-05
-0.69871193	-0.00015057699
-0.6986165	-9.317878e-05
-0.69836831	-3.8389582e-05
-0.69833016	-6.5752363e-05
-0.69800562	-9.8333163e-05
-0.69787198	-5.78617e-05
-0.69773835	-0.00014427719
-0.6975475	-0.0002191112
-0.69745201	-0.00025328287
-0.69722295	-5.2712596e-07
-0.69695568	6.6798049e-05
-0.69699389	-0.0001552223
-0.69666934	-0.00014688619
-0.69645935	-0.00013231391
-0.69645935	-3.9216826e-05
-0.69615394	-8.8533467e-05
-0.69609666	-6.1905862e-06
-0.69592488	6.6670786e-05
-0.69575304	-0.00022579281
-0.69558126	-6.6706874e-05
-0.69542855	1.0637332e-06
-0.6953522	7.2334238e-05
-0.69493222	0.00024548339
-0.6949513	6.317089e-05
-0.69476044	0.00010987852
-0.69451225	0.0001607224
-0.69439769	-1.4781226e-05
-0.69416863	0.00012718709
-0.69393957	6.883435e-05
-0.69382501	9.4797178e-05
-0.6936723	-4.0044077e-05
-0.69346231	-3.9471364e-05
-0.69344324	-3.6607817e-05
-0.69311875	1.6399619e-05
-0.69292784	-4.5997267e-06
-0.69288963	8.8242843e-05
-0.69258422	-0.00015070426
-0.69250786	-3.3807908e-05
-0.69231695	4.6307781e-05
-0.6922406	-0.00012079609
-0.69206882	1.2708825e-05
-0.69191611	-5.9961636e-05
-0.69172519	-0.00010966008
-0.69155341	1.2963364e-05
-0.69145793	0.00015448622
-0.69124794	-4.3607601e-05
-0.69103795	5.9225564e-05
-0.69090432	-9.4260569e-05
-0.69067526	-2.8462617e-05
-0.69056076	0.00013768674
-0.69023621	0.00011013306
-0.68998808	0.0001725584
-0.68991172	6.6288972e-05
-0.68962538	0.00015104997
-0.68949175	0.00023167473
-0.68945354	4.9934941e-05
-0.68920541	0.00010714225
-0.68899542	0.00022333863
-0.68884271	0.00030351794
-0.68872815	9.416083e-05
-0.68849909	0.0002457379
-0.68844181	0.00021862969
-0.68815547	0.00030313616
-0.68817455	0.00028366403
-0.68796456	0.00034513485
-0.68760186	0.00027723695
-0.68754458	0.00029180921
-0.68741095	0.00027984596
-0.68723917	0.00022365681
-0.68706739	0.0003889153
-0.68687648	0.00028818205
-0.68666649	0.00033018077
-0.68649471	0.00039018801
-0.68638015	0.00039546963
-0.68628472	0.00026724636
-0.68588382	0.00029130015
-0.68592203	0.00028544577
-0.68569291	0.00029480003
-0.68550205	0.00016339505
-0.6854257	0.00021932968
-0.68521571	0.00025362859
-0.6850248	0.00038566993
-0.68489116	0.00016123148
-0.68468118	0.00024503793
-0.68449032	0.00029352735
-0.68445212	0.0002736098
-0.68418485	0.00034939832
-0.683994	0.00024771059
-0.6837458	0.00033278979
-0.6837458	0.00027507337
-0.68351674	0.00034806202
-0.68340218	0.00030479062
-0.68324947	0.00035334367
-0.68302041	0.00049219391
-0.6828295	0.00033323522
-0.68265772	0.00046024943
-0.68252409	0.00039165159
-0.68237138	0.0004514679
-0.68208504	0.00047685803
-0.68200868	0.00050880248
-0.68198955	0.00038325181
-0.68162686	0.00044440449
-0.68160778	0.00040049676
-0.68145508	0.0003105177
-0.68124509	0.00047469442
-0.68092054	0.00052897457
-0.68092054	0.0004000513
-0.6806342	0.00048398506
-0.68036699	0.00029677269
-0.68038607	0.00028003685
-0.68013787	0.00031249039
-0.68004245	0.00046069489
-0.67996609	0.00030008168
-0.67958432	0.00047927612
-0.67946976	0.0004878031
-0.67950797	0.00037816109
-0.6792025	0.00033501696
-0.67891616	0.00040170582
-0.67899251	0.00045897672
-0.67870617	0.00051987485
-0.67851532	0.00051020237
-0.67836261	0.00053775607
-0.67815262	0.00058605464
-0.67799985	0.00047494899
-0.67799985	0.00036473421
-0.67769444	0.0005229293
-0.67754173	0.00055748271
-0.67742717	0.00052763824
-0.67715997	0.00074329518
-0.67702633	0.00074106792
-0.6770454	0.00065312523
-0.67670178	0.00062964414
-0.6764918	0.00054074696
-0.67635816	0.00068723329
-0.67622459	0.00060425402
-0.6759764	0.00065834326
-0.67588097	0.0006564979
-0.67565191	0.00052286562
-0.67544192	0.00077110337
-0.67538464	0.00055869186
-0.67525101	0.00071262335
-0.67496467	0.00066477037
-0.67473561	0.00066890655
